matchid,team_home,team_home_id,score_home,team_away,team_away_id,score_away,mu_coach_player_all_t1,mu_coach_player_all_t2,mu_coach_player_suc_t1,mu_coach_player_suc_t2,mu_rel_all_t1,mu_rel_all_t2,mu_rel_suc_t1,mu_rel_suc_t2,seasonyear,mean_goals_t1_bin_5,mean_assists_t1_bin_5,mean_goals_t2_bin_5,mean_assists_t2_bin_5,mean_goals_t1_bin_3,mean_assists_t1_bin_3,mean_goals_t2_bin_3,mean_assists_t2_bin_3,mean_goals_t1_bin_1,mean_assists_t1_bin_1,mean_goals_t2_bin_1,mean_assists_t2_bin_1
2581908,sv-werder-bremen,86,4,hannover-96,42,1,8.4444447,7.3888888,3.9444444,4.3333335,4.4836602,10.431373,1.6535947,3.1241829,2015,1.3019595,.85996282,.93205464,.7634576,1.2182395,.82237655,.97493434,.87251484,1.1815256,1.0763888,.69444442,.73148149
2581909,eintracht-frankfurt,24,1,fc-ingolstadt-04,4795,1,9.6111107,0,3.1111112,0,5.3725491,.052287582,1.6862745,.013071896,2015,1.0561556,.54058039,1.252142,.90556127,.89390218,.59417987,1.4393518,1.0584656,.9537037,1.0648148,2.1574075,1.4444444
2581910,1-fc-koln,3,1,fc-schalke-04,33,3,15,0,4.0555553,0,6.8104577,7.7320261,1.7908497,3.6797385,2015,1.1171187,.73473477,1.376749,.91746074,1.2214561,.8832792,1.3226156,.96430606,.72685188,.6388889,1.0436507,.69074076
2581911,1-fsv-mainz-05,39,0,sv-darmstadt-98,105,0,4.7777777,0,1.7777778,0,5.2745099,.45751634,1.745098,.12418301,2015,.90658438,.79629189,.79605573,.71086907,.86292535,.75608867,.74166667,.76145184,.75555557,.57407409,.82076722,.8611111
2581918,fc-bayern-munchen,27,5,sv-werder-bremen,86,0,26.666666,5.3888888,20.777779,2.4444444,18.300653,1.0718955,13.437908,.44444445,2015,1.3556216,1.3637106,1.2048308,.66287476,1.4082965,1.3051108,1.1441094,.66000885,1.4129629,1.1416667,1.0315256,.72916669
2581919,borussia-dortmund,16,2,1-fsv-mainz-05,39,0,0,4.7777777,0,1.7777778,27.058823,5.6274509,14.895425,1.8823529,2015,1.388921,1.0544647,1.1026161,.90740299,1.2133884,1.0165598,1.1067525,.89497757,.82314813,.65092593,1.2444445,.85185188
2581920,bayer-04-leverkusen,15,1,hamburger-sv,41,0,14.111111,6.7222223,7,3.0555556,9.6862745,11.830066,4.7385621,3.490196,2015,1.216383,.85309958,1.135667,.61825716,1.2493825,.95310849,1.2460312,.69023371,1.141799,1.0185186,.80674601,.49537036
2581921,borussia-monchengladbach,18,3,eintracht-frankfurt,24,0,0,0,0,0,17.945055,2.2380953,9.5934067,.71428573,2015,.91759968,1.0607526,1.7126603,.85338002,1.044329,1.1126742,1.7350433,1.105,1.2952381,1.0321429,1.2166667,1.45
2581922,hannover-96,42,0,1-fc-koln,3,2,13.888889,13.222222,7.2777777,3.6111112,9.6078434,4.8104577,2.9346404,1.2875817,2015,.96214724,.71231121,1.4013067,.86773139,.99730086,.82886404,1.5643133,1.0425385,.65833336,.64814812,1.0231482,.75
2581923,hertha-bsc,44,2,fc-schalke-04,33,0,7.7222223,0,2.1111112,0,8.7647057,7.7320261,2.3856208,3.6797385,2015,.86559129,.73385632,1.376749,.91746074,.8765409,.76686448,1.3226156,.96430606,.5138889,.4537037,1.0436507,.69074076
2581924,tsg-1899-hoffenheim,533,1,vfl-wolfsburg,82,0,0,26.888889,0,14.555555,4.1176472,14.457517,1.2810458,7.7973857,2015,1.7163962,1.1649909,1.051487,.86328119,1.6919644,1.2813402,1.1401143,.98101604,1.900463,1.6388888,.93333334,.78991598
2581925,fc-ingolstadt-04,4795,3,vfb-stuttgart,79,3,0,0,0,0,.026143791,8.1568632,.013071896,2.6732025,2015,1.1843594,.78620839,.93279928,.62550014,1.3363096,.83822751,.83505189,.59994262,1.8851852,.92777777,1.225,.93055558
2581926,sv-darmstadt-98,105,2,fc-augsburg,167,2,0,36.277779,0,14.611111,.45751634,14.418301,.12418301,6.0457516,2015,.79626,.71599728,1.2113559,.80330747,.68611109,.76145184,1.1833173,.83899909,.82076722,.8611111,1.0046296,.69444442
2581933,fc-schalke-04,33,2,borussia-monchengladbach,18,1,0,0,0,0,9.8104572,13.555555,4.6666665,7.3267975,2015,1.536901,.97186327,.98493046,1.139051,1.410713,1.0360653,1.0421942,1.1870042,1.2288359,.8296296,1.1935185,.98796296
2581934,vfl-wolfsburg,82,1,sv-darmstadt-98,105,1,22.333334,0,12.055555,0,11.058824,.58823532,6,.15686275,2015,1.1277941,.73746419,.8024078,.68645179,1.1441102,.80398524,.72014189,.74491745,.92941177,.73109245,.84854496,.83333331
2581935,hamburger-sv,41,1,tsg-1899-hoffenheim,533,3,7.2222223,0,3.2777777,0,7.1960783,5.8888888,2.0915034,1.8954248,2015,1.0853834,.56476676,1.5693694,1.0245173,1.0992059,.6212101,1.5793202,1.1497927,1.0400794,.5925926,2.0282407,1.7777778
2581936,vfb-stuttgart,79,0,bayer-04-leverkusen,15,2,0,11.611111,0,5.7777777,7.2026143,5.1895423,2.0915034,2.5424836,2015,.91722691,.63512015,1.329078,.87539417,.85489321,.6481722,1.3009096,.92687392,1.2805556,1.125,1.2362434,1.1527778
2581937,fc-augsburg,167,1,borussia-dortmund,16,3,39.166668,1.5,16.055555,.72222221,16.509804,18.019608,7.1045752,9.9281044,2015,1.2565283,.93231982,1.366372,1.1557088,1.248455,.96554232,1.1411662,1.1205161,1.4675926,1.0277778,.94814813,.99814814
2581938,sv-werder-bremen,86,1,1-fsv-mainz-05,39,1,8.666667,4.9444447,4,1.8333334,4.5947714,6.7973857,1.6797385,2.143791,2015,1.374253,.91046786,1.1004579,.96135521,1.2691655,.89380509,1.1013513,.97283953,1.2370812,1.150463,1.1592592,.87962961
2581939,eintracht-frankfurt,24,1,hannover-96,42,0,0,13.888889,0,7.2777777,9.8366013,7.8758168,3.1633987,2.4183006,2015,1.1255085,.77524567,.97473866,.70831245,1.0848032,.8798942,1.0158193,.79819822,1.1222222,1.2037038,.65833336,.64814812
2581940,1-fc-koln,3,0,fc-bayern-munchen,27,1,13.666667,25.611111,3.6666667,20,5.5882354,17.352942,1.5228758,12.660131,2015,1.135076,.77987367,1.3320196,1.3664885,1.2214561,.87864959,1.373953,1.3043392,.69907409,.55555558,1.4185185,1.1694444
2581941,hertha-bsc,44,2,fc-ingolstadt-04,4795,1,7.7222223,0,2.1111112,0,8.7647057,.052287582,2.3856208,.013071896,2015,.86559129,.73385632,1.1229533,.88968825,.8765409,.76686448,1.3259259,1.034656,.5138889,.4537037,1.8425926,1.5555556
2581942,fc-bayern-munchen,27,1,eintracht-frankfurt,24,0,22.611111,0,17.555555,0,13.24183,7.1699347,9.8627453,2.2483661,2015,1.3626883,1.3838495,1.2775123,.76628679,1.3839245,1.3194907,1.1547719,.85119045,1.4074074,1.1694444,1.0555556,1.1666666
2581943,borussia-dortmund,16,3,sv-werder-bremen,86,2,1.5,9.9444447,.72222221,4.5555553,14.189543,5.5751634,7.6993465,2.0915034,2015,1.5103716,1.188334,1.4274275,.95745152,1.329872,1.1325531,1.4069401,.98408288,.91574073,.78981483,1.3555996,1.3310186
2581944,bayer-04-leverkusen,15,3,vfl-wolfsburg,82,0,13.777778,29.333334,6.8333335,15.333333,8.9477119,14.751634,4.352941,7.4248366,2015,1.2799885,.95323193,1.1990359,.81690109,1.3593912,1.0205468,1.2447637,.91238856,1.315873,1.1805556,.93921566,.67226893
2581945,borussia-monchengladbach,18,5,hertha-bsc,44,0,0,7.6666665,0,2,15.555555,7.0784316,8.3529415,1.8496732,2015,.85136569,1.0684161,.86373055,.74069393,.91256458,1.1197202,.85417438,.76686448,.97129631,.89537036,.51851851,.4537037
2581946,hannover-96,42,0,hamburger-sv,41,3,13.888889,7.3888888,7.2777777,3.3888888,6.4248366,7.4444447,2.0392158,2.1699347,2015,1.282609,.89233768,1.2033321,.67160439,1.3676713,.97809243,1.2288355,.7323212,1.6398149,1.0833334,1.0678571,.66666669
2581947,tsg-1899-hoffenheim,533,1,1-fc-koln,3,1,0,14.055555,0,4.0555553,8.2156858,6.5686274,2.5882354,1.9803921,2015,1.585039,1.0985914,1.4027048,.89743519,1.5723757,1.1974117,1.5319362,.99861109,1.9449074,1.6388888,1.0185186,.68055558
2581948,1-fsv-mainz-05,39,4,fc-augsburg,167,2,5.3888888,39.055557,2,15.833333,7.352941,16.980392,2.4771242,7.1568627,2015,1.0461386,1.0595034,1.298898,.86503589,1.0451343,1.0111812,1.2761744,.89455467,1.327451,1.254902,1.5046296,.91666669
2581949,fc-ingolstadt-04,4795,3,fc-schalke-04,33,0,0,.33333334,0,.055555556,.052287582,9.1633987,.013071896,4.359477,2015,.94868928,.74628842,1.4952344,.92905426,1.1539682,.92949736,1.3697407,.98606533,1.6814815,1.5388889,1.1732805,.81111109
2581950,sv-darmstadt-98,105,2,vfb-stuttgart,79,2,0,0,0,0,.39215687,8.9673204,.11764706,2.7973857,2015,.76537883,.71978515,1.0827371,.66690224,.67384559,.80047297,.96807259,.61126745,.82076722,.87962961,1.4472222,.95833331
2581951,fc-schalke-04,33,2,borussia-dortmund,16,2,.33333334,0,.055555556,0,8.4640522,22.267973,4.0457516,12.372549,2015,1.3993349,.92358285,1.5561825,1.2230018,1.3641851,.99902827,1.3655752,1.1674857,1.2288359,.8296296,1.0175925,.86388886
2581952,vfl-wolfsburg,82,1,1-fsv-mainz-05,39,1,30.555555,5.5555553,16.277779,2.0555556,17.562092,7.1633987,9.1372547,2.2483661,2015,1.3803384,.86956006,1.0056828,.8487891,1.296888,.94404125,.99632484,.84182101,1.1941177,.80952382,1.1333333,.83333331
2581953,hamburger-sv,41,1,sv-darmstadt-98,105,2,7.7222223,0,3.6111112,0,8.2745094,.45751634,2.2679739,.12418301,2015,.89520627,.52661049,.74882245,.73796695,.94411319,.53390855,.66626984,.74260259,.98452383,.56481481,.77910054,.77777779
2581954,vfb-stuttgart,79,1,fc-bayern-munchen,27,3,0,25.055555,0,19.611111,3.7794118,13.555555,1.0073529,10.071896,2015,.80134952,.48583642,1.3626883,1.3838495,.73142135,.45483619,1.3839245,1.3194907,1.267647,.95588237,1.4074074,1.1694444
2581955,sv-werder-bremen,86,1,fc-augsburg,167,2,9.9444447,35.111111,4.5555553,14.388889,5.5751634,13.745098,2.0915034,5.7973857,2015,1.4274275,.95745152,1.277985,.8399412,1.4069401,.98408288,1.2710681,.87433863,1.3555996,1.3310186,1.2518518,.91851854
2581956,eintracht-frankfurt,24,0,tsg-1899-hoffenheim,533,2,0,0,0,0,7.026144,9.7385616,2.2026143,3.1764705,2015,1.2895933,.72675282,1.7131253,1.1733778,1.062076,.69537038,1.6603386,1.256671,.95555556,.92592591,2.0560186,1.7222222
2581957,1-fc-koln,3,0,bayer-04-leverkusen,15,2,15.777778,14.055555,4.5,7,8.2810459,7.3790851,2.4444444,3.5555556,2015,1.3975766,.89280558,1.2894293,.94261098,1.5176504,.99464285,1.3532184,1.0290344,1.0046296,.68055558,1.2973545,1.125
2581958,hertha-bsc,44,2,hannover-96,42,2,7.7777777,0,2.0555556,0,7.7254901,8.6862745,2.1633987,2.6143792,2015,.94267792,.78884208,1.263715,.81926757,.91400343,.78706646,1.3382881,.89288521,.74074072,.50925928,2.199074,1.1481482
2581959,fc-ingolstadt-04,4795,1,borussia-monchengladbach,18,0,0,0,0,0,.052287582,15.555555,.013071896,8.3529415,2015,1.1507311,.89396173,.85136569,1.0684161,1.362963,1.034656,.91256458,1.1197202,1.8796296,1.5555556,.97129631,.89537036
2581960,fc-bayern-munchen,27,3,fc-schalke-04,33,0,23.055555,.33333334,18.111111,.055555556,10.620915,6.8627453,7.8692808,3.3006537,2015,1.3567109,1.3360304,1.3925872,.90660757,1.400889,1.2927651,1.387262,1.0073617,1.3962963,1.125,1.2380953,.83888888
2581961,borussia-dortmund,16,3,hamburger-sv,41,0,1.5,7.3888888,.72222221,3.4444444,14.039216,7.3398695,7.7712417,1.9869281,2015,1.256936,1.100877,.89520627,.52661049,1.1539849,1.0492197,.94411319,.53390855,1.2703704,1.1444445,.98452383,.56481481
2581962,bayer-04-leverkusen,15,3,eintracht-frankfurt,24,0,8.666667,0,4.1111112,0,4.7189541,6.993464,2.2549019,2.2614379,2015,1.3725712,1.1218288,1.4228891,.85113531,1.4492179,1.2194664,1.2918739,.94378304,1.3531746,1.2116402,1.1666666,1.287037
2581963,fc-augsburg,167,1,vfb-stuttgart,79,0,37.611111,0,15.166667,0,14.830066,7.6078429,6.1830068,2.1307189,2015,1.1810682,.81638271,.90412235,.60170263,1.2540767,.87603617,.85605061,.62822068,1.4972222,.83333331,1.2805556,1.125
2581964,sv-werder-bremen,86,3,vfl-wolfsburg,82,2,6.0555553,39.833332,2.7777777,21,4.6339869,25.117647,1.751634,12.679739,2015,1.3175019,.91281277,1.6514169,.9672817,1.2388625,.87660933,1.5892973,1.0644895,1.2972664,1.2013888,1.4784313,1.0448179
2581965,hannover-96,42,2,borussia-monchengladbach,18,0,0,0,0,0,12.75817,12.90196,3.862745,6.7777777,2015,1.0829144,.61435395,1.0042827,1.1727371,1.1023153,.65732521,1.0718238,1.2055228,1.2731482,.72222221,1.1240741,.95092595
2581966,tsg-1899-hoffenheim,533,2,hertha-bsc,44,1,0,8.4444447,0,2.2777777,6.5228758,11.267974,2.2941177,2.9738562,2015,1.6619349,1.1537197,.88269001,.66221505,1.6226403,1.2503217,.90631974,.7149511,1.9449074,1.7777778,.74074072,.4537037
2581967,1-fsv-mainz-05,39,2,1-fc-koln,3,3,6,17,2.2222223,4.7777777,6.5490198,9.8431368,2.1764705,2.8300653,2015,.98270875,.83981043,1.2357099,.81223017,.98938036,.84266275,1.3681312,.90874219,1.1074075,.80555558,.74537039,.59722221
2581968,sv-darmstadt-98,105,2,fc-ingolstadt-04,4795,0,0,0,0,0,.49673203,.052287582,.13725491,.013071896,2015,.74755985,.67062688,1.1507311,.89396173,.67089945,.71713966,1.362963,1.034656,.79761904,.7962963,1.8796296,1.5555556
2581969,fc-schalke-04,33,2,bayer-04-leverkusen,15,3,.33333334,15.722222,.055555556,7.7777777,12.084968,11.797385,5.7385621,5.7516341,2015,1.3783824,.85750544,1.1996577,1.0392329,1.2131269,.88421345,1.3183419,1.1530864,.9473545,.75555557,1.1179894,1.1607143
2581970,borussia-monchengladbach,18,3,tsg-1899-hoffenheim,533,1,0,0,0,0,13.274509,9.026144,7.0980392,3.0915034,2015,1.0328472,1.1446981,1.461962,.97173959,1.007009,1.1698745,1.4503518,1.0624911,1.0351852,.91759259,1.8337963,1.4444444
2581971,vfl-wolfsburg,82,0,fc-augsburg,167,2,39.529411,41.166668,20.705883,16.611111,23.75,17.457516,11.860294,7.2679739,2015,1.4938645,.80515581,1.118009,.85641795,1.4855084,.89642221,1.2395866,.92480159,1.4916667,.89583331,1.4138889,.83333331
2581972,hamburger-sv,41,2,sv-werder-bremen,86,1,2.9444444,8.166667,1.5555556,3.7777777,7.5098038,5.4640522,2.1241829,2.0915034,2015,.96465069,.58605105,1.3652582,.95610279,1.0413355,.60798258,1.2666403,.94010139,.90119046,.5,1.2972664,1.261574
2581973,vfb-stuttgart,79,0,borussia-dortmund,16,3,0,0,0,0,8.7843142,21.928104,2.6666667,12.366014,2015,1.0585341,.685036,1.3234664,1.0699875,.95706069,.67065895,1.1008122,1.0140346,1.4194444,1.125,.61481482,.63703704
2581974,eintracht-frankfurt,24,2,1-fsv-mainz-05,39,1,0,4.6111112,0,1.6666666,7.7385621,5.0522876,2.5294118,1.6535947,2015,1.084236,.6617133,.98012936,.83046299,1.1079144,.79100531,1.0012851,.8278479,1.3055556,1.0555556,1.1907407,.75
2581975,1-fc-koln,3,4,sv-darmstadt-98,105,1,17.611111,0,4.9444447,0,8.8169937,.071895428,2.5620916,.019607844,2015,1.0417284,.73123109,.76690507,.72315216,1.1794738,.82540888,.67089945,.79584336,.73148149,.59722221,.80687833,.87962961
2581976,hertha-bsc,44,0,fc-bayern-munchen,27,2,7,22.470589,1.7777778,17.647058,7.3725491,14.110294,1.9411764,10.411765,2015,.84362245,.68276,1.4112269,1.3395203,.78200889,.64604515,1.4649851,1.2975513,.52777779,.41666666,1.4460784,1.1205882
2581977,fc-ingolstadt-04,4795,2,hannover-96,42,2,0,0,0,0,0,10.941176,0,3.1633987,2015,1.1200072,.88285065,.9437921,.66188049,1.3259259,1.0161376,.9808206,.71089667,1.824074,1.5277778,1.2731482,.80555558
2581978,fc-bayern-munchen,27,1,borussia-monchengladbach,18,1,26.388889,0,20.777779,0,14.039216,11.529411,10.54902,6.0457516,2015,1.2109678,1.0770495,1.0967361,1.1742241,1.2913651,1.1082413,1.0863742,1.2026126,1.312963,.98148149,1.2203704,.91759259
2581979,borussia-dortmund,16,5,vfl-wolfsburg,82,1,0,35.277779,0,18.777779,23.359478,20.372549,13.444445,10.48366,2015,1.5228654,1.2410939,1.5534986,.85116571,1.3789784,1.1796912,1.4516203,.9021765,.9990741,.82685184,1.3222222,.89417988
2581980,bayer-04-leverkusen,15,2,hertha-bsc,44,1,10.666667,7.7777777,5.2777777,2.1111112,8.2222223,8.8039217,4.2418299,2.4313726,2015,1.4330192,1.1603748,.91027051,.75828648,1.5336196,1.2830467,.86506164,.72965908,1.4050264,1.2810847,.58333331,.5
2581981,fc-augsburg,167,0,1-fc-koln,3,0,40.722221,15.888889,16.277779,4.5,16.071896,7.8235292,6.6862745,2.2941177,2015,1.03749,.74257624,1.3301899,.85623109,1.0475953,.80628306,1.538204,.97937709,1.2361112,.77777779,1.0462962,.70833331
2581982,sv-werder-bremen,86,6,vfb-stuttgart,79,2,8.2777777,0,3.8333333,0,5.7712417,4.6013074,2.1960785,1.3333334,2015,1.3366868,.93388057,1.0344239,.66668582,1.1793387,.89248234,.90723705,.61281067,1.2972664,1.261574,1.4194444,1.1805556
2581983,hannover-96,42,1,fc-schalke-04,33,3,0,.33333334,0,.055555556,12.627451,9.6732025,3.7254901,4.4771242,2015,1.0060631,.70817679,1.3783824,.85750544,1.0326724,.73558801,1.2131269,.88421345,1.287037,.80555558,.9473545,.75555557
2581984,tsg-1899-hoffenheim,533,2,fc-ingolstadt-04,4795,1,0,0,0,0,10.385621,.026143791,3.7320261,.013071896,2015,1.6130131,1.1648904,1.068751,.84682369,1.6320648,1.2776315,1.2688272,.99973547,2.0930555,1.8333334,1.7314814,1.5
2581985,1-fsv-mainz-05,39,0,hamburger-sv,41,0,4.7222223,3.1666667,1.7222222,1.6111112,5.5620914,7.8104577,1.8692811,2.4705882,2015,1.0750037,.93181378,.90683967,.50787306,1.0825241,.97182941,.9935661,.61889529,1.1814815,.87962961,.71600527,.40925926
2581986,sv-darmstadt-98,105,1,eintracht-frankfurt,24,2,0,0,0,0,.45751634,7.026144,.12418301,2.2549019,2015,.74649149,.65210837,1.3195162,.73960334,.66626984,.68010259,1.2627634,.86507934,.79298943,.77777779,1.4444444,1.2592592
2581987,fc-schalke-04,33,1,fc-augsburg,167,1,.33333334,37.64706,.055555556,15.294118,10,12.897058,4.6339869,5.2941175,2015,1.5080121,.89664686,1.1500636,.84311998,1.3887222,.94439864,1.1582381,.89292717,1.2066138,.81111109,1.25,.82352942
2581988,borussia-monchengladbach,18,2,bayer-04-leverkusen,15,1,0,11.8,0,5.8000002,12.882353,9.5047617,6.5686274,4.8952379,2015,1.0895619,1.1322759,1.3117923,.884269,1.0874543,1.1650145,1.4498851,1.0370635,1.2009259,.88981479,1.3412699,1.2111111
2581989,hamburger-sv,41,0,vfl-wolfsburg,82,1,3.1111112,35.277779,1.6111112,18.777779,6.993464,20.372549,2.0457516,10.48366,2015,.95770627,.56079853,1.5534986,.85116571,1.1093068,.62650114,1.4516203,.9021765,1.0215608,.52037036,1.3222222,.89417988
2581990,vfb-stuttgart,79,1,1-fsv-mainz-05,39,3,0,6,0,2.2222223,7.5947714,7.9281044,2.4705882,2.6535947,2015,.97173828,.71793556,1.0034759,.87934464,.89465088,.73029578,1.0301431,.8884961,1.225,1.2361112,1.1537037,.85185188
2581991,eintracht-frankfurt,24,1,borussia-dortmund,16,0,0,0,0,0,6.1764708,15.30719,2.013072,8.5163403,2015,1.3180476,.7489748,1.6842688,1.3976665,1.2011893,.84100527,1.509288,1.3456844,1.2685186,1.0925926,1.4342593,1.2898148
2581992,1-fc-koln,3,0,sv-werder-bremen,86,0,14.888889,9.9444447,4.1666665,4.5555553,6.2091503,5.6274509,1.7647059,2.1176472,2015,1.3272222,.86073607,1.4829831,.95367777,1.5193547,1.0425385,1.4023225,.95167547,.96296299,.7638889,1.3481922,1.275463
2581993,hannover-96,42,1,tsg-1899-hoffenheim,533,0,0,0,0,0,9.2875814,9.0653591,2.8366013,3.2026143,2015,1.0711114,.79261202,1.7056731,1.1722236,1.1068482,.84058642,1.7377197,1.2777468,1.3981482,1.1111112,2.1949074,1.9166666
2581994,hertha-bsc,44,1,sv-darmstadt-98,105,2,2.0555556,0,.5,0,8.0522881,.49673203,2.143791,.13725491,2015,.98103774,.79946476,.97771859,.77626663,.94695199,.79420936,.91612953,.82825077,.77314812,.56481481,1.0476191,.9074074
2581995,fc-ingolstadt-04,4795,1,fc-bayern-munchen,27,2,0,27.722221,0,21.888889,.052287582,17.398693,.013071896,13.222222,2015,1.1048557,.88701731,1.2592818,1.2787325,1.3375,1.0253968,1.292828,1.2305187,1.8935186,1.5555556,1.324074,1.0861111
2581996,fc-bayern-munchen,27,3,hannover-96,42,1,20.166666,0,15.888889,0,15.843137,10.213235,11.588235,3.2205882,2015,1.3378618,1.3320621,.86266071,.55079085,1.4044966,1.2887969,.86607462,.56218487,1.4240741,1.1527778,.50980395,.61764705
2581997,borussia-dortmund,16,2,1-fc-koln,3,2,0,13.5,0,3.7777777,20.503267,5.647059,11.24183,1.6470588,2015,1.2347319,.94847047,1.5446324,.93687403,1.0312015,.87009519,1.7278534,1.1146284,.7509259,.55370373,1.0231482,.70833331
2581998,bayer-04-leverkusen,15,3,fc-ingolstadt-04,4795,2,14.823529,0,7.5882354,0,12.5,.026143791,6.3897057,.013071896,2015,1.2584037,1.074055,1.1498052,.88840622,1.3916596,1.1525635,1.3722222,1.034656,1.3238095,1.1554621,1.9074074,1.5555556
2581999,vfl-wolfsburg,82,3,vfb-stuttgart,79,1,32.222221,0,17.111111,0,17.359478,9.8300657,8.7843142,3.006536,2015,1.5865674,.9083457,1.1327637,.78781378,1.4710648,.96884322,1.012947,.77363515,1.2444445,.89417988,1.5166667,1.375
2582000,fc-augsburg,167,1,hamburger-sv,41,3,35.722221,5.75,14.777778,2.75,12.156863,4.8416667,5.1241832,1.3166667,2015,1.0569744,.74021935,1.1859016,.75873107,1.0941198,.82943124,1.2375222,.79437006,1.1407408,.6574074,2.0513394,1.2291666
2582001,sv-werder-bremen,86,1,eintracht-frankfurt,24,0,8.7777777,0,4,0,5.2483659,11.470589,2.013072,3.7647059,2015,1.4344501,.8743127,1.1065425,.65205324,1.2713702,.84850091,1.1489499,.69510579,1.2417108,1.136574,1.4814814,.83333331
2582002,tsg-1899-hoffenheim,533,1,fc-schalke-04,33,4,0,.33333334,0,.055555556,9.8300657,14.849673,3.3333333,7.019608,2015,1.3769211,.85336834,1.2840263,.86907947,1.368265,.93224412,1.1934299,.86939865,1.6041666,1.0833334,.965873,.79259259
2582003,1-fsv-mainz-05,39,0,hertha-bsc,44,0,5.6111112,2.7222223,2.1111112,.72222221,8.9411764,9.4705887,2.9346404,2.3790851,2015,1.0595188,.86238629,.83985144,.72336245,1.0594641,.82052469,.81159043,.73891836,1.3092593,.87037039,.79166669,.58333331
2582004,sv-darmstadt-98,105,0,borussia-monchengladbach,18,2,0,0,0,0,.071895428,16.542484,.013071896,8.6078434,2015,1.0369618,.89274335,1.0029861,1.0029312,.96859866,.9594236,.96461487,1.0485021,1.098545,1.0555556,.99259257,.76018518
2704204,fc-bayern-munchen,27,6,sv-werder-bremen,86,0,0,10.722222,0,3.7222223,25.228758,4.1830068,19.803921,1.2745098,2016,1.5353585,1.1592469,1.0665371,.81421828,1.3830029,.97016287,1.0389974,.82558119,1.5333333,.875,.86574072,.85185188
2704205,borussia-dortmund,16,2,1-fsv-mainz-05,39,1,19.277779,17.5,12.944445,7.1111112,11.96732,8.4640522,7.9019608,3.3464053,2016,1.5470968,1.3229728,1.032493,.79353422,1.4341991,1.1267427,1.0083841,.85859787,1.8574075,1.2824074,1.1342592,1.0092592
2704206,borussia-monchengladbach,18,2,bayer-04-leverkusen,15,1,13.944445,17.5,7.8333335,9.833333,18.620914,11.20915,9.1960783,6.013072,2016,1.0981661,1.2206272,1.1167407,1.0385427,1.3236467,1.1949555,1.133248,1.0684614,1.4157407,1.1462963,.8026455,.8425926
2704207,hertha-bsc,44,2,sc-freiburg,60,1,31.666666,16.666666,11.944445,4.5,25.660131,1.8169935,8.5294113,.42483661,2016,.9430033,.79045039,1.1042821,.7249431,.93047369,.80030864,1.204321,.89107144,1.175926,.87037039,1.7296296,1.5555556
2704208,1-fc-koln,3,2,sv-darmstadt-98,105,0,32.777779,0,9.333333,0,16.411764,3.3071895,4.6209149,.98692811,2016,1.1531421,.71409672,1.0031521,.75447506,1.134328,.79077977,.82811445,.70789641,.91203701,.55370373,.61388886,.42592594
2704209,hamburger-sv,41,1,fc-ingolstadt-04,4795,1,25.111111,0,8.7777777,0,14.575164,10.51634,4.3267975,3.1307189,2016,1.2542922,.71778387,1.1135403,.91018164,1.1329365,.73134923,1.4259059,1.0535294,1.8055556,1.0777777,.95833331,.5
2704210,fc-augsburg,167,0,vfl-wolfsburg,82,2,0,49.222221,0,23.055555,19.411764,22.915033,6.7647057,10.320261,2016,1.1015463,.71248299,1.2036428,.91107863,1.1256955,.67731082,.96944445,.8003968,.80458552,.52658731,.85740739,.7972222
2704211,tsg-1899-hoffenheim,533,2,rasenballsport-leipzig,23826,2,6.8888888,0,3.3333333,0,9.8431368,.16993465,3.0261438,.078431375,2016,1.3108475,.86040306,1.5629085,.95965022,1.3116492,1.0098906,1.5737414,1.1481482,1.7527778,1.0462962,1.6203704,1.1388888
2704212,eintracht-frankfurt,24,1,fc-schalke-04,33,0,3.8333333,1.7222222,1.9444444,.72222221,7.5620914,15.771242,2.3725491,7.0588236,2016,1.4129676,.72048855,1.3058674,.82339072,1.4037025,.78656203,1.1127561,.71482682,.92870373,.65925926,.99259257,.74074072
2704222,bayer-04-leverkusen,15,3,hamburger-sv,41,1,19.055555,23.5,10.277778,8.166667,10.647058,11.803922,5.5947714,3.496732,2016,1.2631688,.84804577,1.1553762,.68175805,1.2137308,.85644543,1.0421296,.67978394,1.1219577,.5925926,1.7037038,1.0277778
2704223,fc-schalke-04,33,0,fc-bayern-munchen,27,2,1.7222222,0,.72222221,0,9.6470585,27.261438,4.2483659,21.522877,2016,1.1770424,.7884621,1.4928464,1.2163457,.9401812,.66817445,1.3623476,1.0581259,.85833335,.76944447,1.6111112,1.125
2704224,1-fsv-mainz-05,39,4,tsg-1899-hoffenheim,533,4,20.055555,7.2777777,8.0555553,3.6111112,11.045752,13.405229,4.3006535,4.1895423,2016,1.0849621,.79994446,1.3418897,.80168492,1.0685692,.86477071,1.3268608,.9279201,1.2731482,1.0648148,1.512037,.76851851
2704225,vfl-wolfsburg,82,0,1-fc-koln,3,0,45.055557,27.388889,21.055555,7.9444447,17.947712,11.104575,8.1437912,3.2810457,2016,1.2399082,.89692265,1.1802585,.71635747,1.0439459,.81274253,1.3119074,.81300199,1.1537037,.88055557,.90277779,.58148146
