matchid,team_home,team_home_id,score_home,team_away,team_away_id,score_away,mu_coach_player_all_t1,mu_coach_player_all_t2,mu_coach_player_suc_t1,mu_coach_player_suc_t2,mu_rel_all_t1,mu_rel_all_t2,mu_rel_suc_t1,mu_rel_suc_t2,seasonyear,mean_goals_t1_bin_5,mean_assists_t1_bin_5,mean_goals_t2_bin_5,mean_assists_t2_bin_5,mean_goals_t1_bin_3,mean_assists_t1_bin_3,mean_goals_t2_bin_3,mean_assists_t2_bin_3,mean_goals_t1_bin_1,mean_assists_t1_bin_1,mean_goals_t2_bin_1,mean_assists_t2_bin_1
2701637,fc-toulouse,415,2,ea-guingamp,855,1,3.2777777,0,1.8888888,0,7.5294118,11.261438,2.4248366,3.5228758,2016,.73011255,.37457749,.54744601,.42044538,.69677871,.41173115,.50862372,.40651262,.85208333,.29374999,.54705882,.5
2701638,as-monaco,162,3,fc-stade-rennes,273,0,27.444445,0,13,0,10.745098,12.359477,5.3202615,4.2352943,2016,.91896254,.44094133,.6618731,.43231618,.79126304,.42233121,.69305015,.4210048,.84444445,.35833332,.68627453,.55882353
2701639,sm-caen,1162,0,fc-paris-saint-germain,583,6,21.944445,0,8.3888893,0,11.398693,28.836601,4.4248366,20.732027,2016,.86181688,.38035384,1.0818546,.85668689,.861157,.34124601,.93087786,.86515611,.75630254,.31862745,.8880291,.86574072
2701640,osc-lille,1082,1,fc-toulouse,415,2,6.6666665,3.2222223,3.6111112,1.8888888,8.8431368,4.7843137,3.7777777,1.5816994,2016,.7995466,.5595023,.594473,.29954934,.72128695,.5582357,.58425629,.35251322,.65882355,.67941177,.72222221,.26888889
2701641,ogc-nizza,417,4,as-monaco,162,0,0,28,0,13.333333,5.0980392,11.45098,2.2418301,5.6862745,2016,.76964509,.54296637,.93287951,.45523635,.7064361,.58144909,.81191403,.4414109,1.1084033,.79607844,.91031748,.4138889
2701642,olympique-lyon,1041,5,hsc-montpellier,969,1,9.333333,8.2222223,5.7222223,4.4444447,16.130718,24.48366,8.2679739,10.183006,2016,1.158657,.74306768,.83700371,.51692736,1.1980131,.7183181,.87956029,.55830997,1.4944445,.72314817,1.0686275,.88235295
2701643,fc-paris-saint-germain,583,3,fco-dijon,2969,0,0,0,0,0,25.352942,0,18.300653,0,2016,1.1109551,.86594611,.6416617,.3878713,.95749825,.86515611,.60723102,.39664903,.92136246,.89907408,.76666665,.58333331
2701644,sc-bastia,595,0,as-nancy-lorraine,1159,0,6.9444447,15.388889,3.3888888,5.5555553,11.771242,1.8496732,4.4379086,.6405229,2016,.45210829,.37917927,.80404967,.53024995,.41689637,.32199669,1.0836686,.71344537,.51521164,.3037037,1.8088236,1.5294118
2701645,sco-angers,1420,2,sm-caen,1162,1,14.111111,17.888889,5.0555553,6.7222223,5.013072,8.7516336,1.8562092,3.3398693,2016,1.4138777,.45772284,.73420465,.35192248,1.4561057,.50070029,.71765447,.29680157,1.5588236,.59803921,.75630254,.31862745
2701646,fc-stade-rennes,273,3,olympique-marseille,244,2,0,1.5555556,0,.66666669,16.130718,3.1241829,5.7189541,1.0457517,2016,.72421443,.54975235,.59915012,.39660493,.74343622,.47168973,.60328835,.42542735,.85185188,.58333331,.36712962,.24537037
2701647,fc-nantes,995,0,as-saint-etienne,618,0,0,35.777779,0,16.333334,5.7843137,12.869281,1.8169935,5.8888888,2016,.92150295,.54649436,.96681356,.61132962,.90795684,.56643325,.98528749,.65366793,1.2022876,.77941179,.91693121,.45277777
2701648,ea-guingamp,855,1,fc-lorient,1158,0,0,22.722221,0,6.7777777,11.274509,6.7973857,3.7058823,1.9346405,2016,.54744601,.42044538,.73165095,.479303,.50862372,.40651262,.80312276,.46034226,.54705882,.5,.73750001,.38333333
2701649,fc-metz,347,0,fc-girondins-bordeaux,40,3,0,0,0,0,.37908497,10.777778,.084967323,4.1895423,2016,.69664741,.27916345,.58376008,.35203668,.66159296,.19341968,.59361672,.36230159,1.2952381,.35714287,.42235449,.17685185
2701650,as-nancy-lorraine,1159,0,ogc-nizza,417,1,15.388889,0,5.5555553,0,1.7124183,4.4967322,.61437911,2.006536,2016,.87265843,.49924958,.67172843,.48902357,1.1074781,.5907563,.63431782,.50734037,1.9362745,1.0588236,1.0201681,.66862744
2701651,as-saint-etienne,618,3,osc-lille,1082,1,32.166668,8,14.5,4.4444447,9.1503267,10.921569,4.0522876,4.9346404,2016,.76724893,.51274109,.7868734,.56730771,.81452042,.56978542,.72667003,.55500042,.72574407,.40208334,.64444447,.64166665
2701652,fc-lorient,1158,1,olympique-lyon,1041,0,21.444445,9.3888893,6.7777777,5.8333335,6.2287583,14.620915,1.9281045,7.5490198,2016,.69200796,.42227364,.53546852,.576401,.70810205,.36561623,.56980789,.55165142,.7088235,.33039215,.88333333,.55648148
2701653,fc-girondins-bordeaux,40,0,sm-caen,1162,0,0,28.222221,0,9.7222223,10.699347,11.431373,4.1699347,4.2222223,2016,.7575174,.50134224,.84313524,.37594208,.77556115,.42480159,.83973664,.33476034,.53531748,.20462963,.69747901,.2990196
2701654,hsc-montpellier,969,0,fc-metz,347,1,7,0,3.6111112,0,24.457516,1.0326798,9.666667,.26143792,2016,.81828123,.51135731,.67071706,.26055256,.87037838,.55903882,.63748676,.18052503,1.0092592,.83333331,1.2311112,.33333334
2701655,olympique-marseille,244,2,fc-nantes,995,1,1.5555556,0,.66666669,0,2.496732,7.9281044,.875817,2.7320261,2016,.60136825,.41209319,.94111079,.54649436,.59495503,.43788525,.92756468,.56643325,.36527777,.22685185,1.2218955,.77941179
2701656,sc-bastia,595,1,ea-guingamp,855,0,7.8888888,0,3.8888888,0,12.90196,8.0326796,4.9607844,2.6470587,2016,.45210829,.37917927,.50938374,.40234584,.41689637,.32199669,.47653818,.38036883,.51521164,.3037037,.52745098,.46078432
2701657,fco-dijon,2969,3,fc-stade-rennes,273,0,0,0,0,0,.73202616,14,.22875817,4.986928,2016,.70357662,.41379723,.64153576,.46286178,.67954147,.42164904,.65392077,.38002306,.96111113,.66666669,.69907409,.4861111
2701658,fc-toulouse,415,2,fc-paris-saint-germain,583,0,2.3888888,0,1.0555556,0,6.5620914,26.921568,2.1764705,19.588236,2016,.64325595,.37698135,1.0943849,.86667502,.61592209,.38603669,.9578442,.86515611,.75520831,.33541667,.89477515,.86759257
2701659,as-monaco,162,2,sco-angers,1420,1,24.277779,12.888889,11.444445,4.6111112,9.5294113,4.0653596,4.7254901,1.496732,2016,.80027682,.43793136,1.4519496,.51261699,.85183996,.44888243,1.4478168,.49334735,.89999998,.39074075,1.5147059,.54901963
2701660,osc-lille,1082,1,as-nancy-lorraine,1159,0,8.666667,10.777778,4.8333335,4,9.6078434,.7647059,4.2222223,.28104576,2016,.70220733,.47353736,.74362081,.52572507,.70092767,.4261162,.85282987,.6420635,.60112047,.38529411,1.4768518,1.3611112
2701661,ogc-nizza,417,2,fc-lorient,1158,1,0,21.444445,0,6.7777777,5.4509802,6.2287583,2.4509804,1.9281045,2016,.66964507,.50244349,.69200796,.42227364,.60839689,.54174322,.70810205,.36561623,.96134454,.73725492,.7088235,.33039215
2701662,olympique-lyon,1041,2,as-saint-etienne,618,0,7.1666665,28.333334,4.3888888,12.555555,12.496732,7.6732025,6.5032678,3.5294118,2016,1.0988926,.71180266,.95106471,.61030442,1.125875,.68981081,.98330164,.65823621,1.3425926,.65833336,.98467261,.49375001
2701663,fc-paris-saint-germain,583,2,fc-girondins-bordeaux,40,0,0,0,0,0,21.333334,9.0457516,15.581699,3.6209149,2016,1.009551,.74201638,.82085472,.53037894,.97915828,.79707855,.86392093,.47506613,1.0908068,.81018519,.58888888,.24907407
2701664,fco-dijon,2969,3,hsc-montpellier,969,3,0,9.0555553,0,4.0555553,.19607843,14.137255,.052287582,5.9281044,2016,.71512067,.39596096,.86572796,.56775463,.69929451,.39695767,.86601329,.56955469,.99814814,.66666669,1.1064814,.98148149
2701665,sco-angers,1420,1,olympique-marseille,244,1,12.666667,1.6111112,4.6111112,.66666669,5.5751634,2.6993463,2.0980392,.81699347,2016,1.2871835,.38993183,.58149648,.36080495,1.2906274,.38223624,.57828838,.38081455,1.5104166,.47916666,.39490741,.24537037
2701666,fc-stade-rennes,273,1,ea-guingamp,855,0,0,0,0,0,14.575164,11.222222,5.1764708,3.7450981,2016,.61642903,.46705008,.52443975,.45330423,.62834424,.36610284,.46978486,.39285713,.78431374,.55882353,.48888889,.44444445
2701667,fc-nantes,995,1,sc-bastia,595,0,0,6.3888888,0,3.1666667,7.3333335,6.7124181,2.4640522,2.7189543,2016,.94699311,.53178847,.45099196,.388565,.93344706,.55172735,.39514479,.32057959,1.2022876,.72058821,.484375,.27083334
2701668,sm-caen,1162,1,fc-toulouse,415,0,19.5,2.3888888,6.8333335,1.0555556,11,7.2287583,4.1437907,2.3660131,2016,.86719942,.40241268,.81605005,.47073135,.86395812,.34260347,.76496053,.46728671,.69747901,.2990196,.93020833,.37708333
2701669,fc-metz,347,0,as-monaco,162,7,0,26.611111,0,12.611111,1.0326798,9.2875814,.26143792,4.5490198,2016,.67071706,.26055256,.83119714,.43915448,.63748676,.18052503,.88486469,.44776011,1.2311112,.33333334,1.0138888,.43240741
2701670,as-nancy-lorraine,1159,1,fc-paris-saint-germain,583,2,10.777778,0,4,0,.88235295,12.718954,.30718955,9.1372547,2016,.65805405,.43313247,.98608327,.55266452,.73830169,.46931216,.8599183,.53267258,1.3472222,.8888889,.96858466,.61851853
2701671,as-saint-etienne,618,1,fco-dijon,2969,1,28.944445,0,13.333333,0,8.6274509,.73202616,4.1111112,.22875817,2016,.76076967,.42196983,.82615161,.47524872,.72036463,.42302534,.81644619,.51860672,.79014939,.30392158,1.1277778,.80555558
2701672,fc-lorient,1158,1,fc-nantes,995,2,22.888889,0,7.1666665,0,7.2679739,5.2549019,2.3071895,1.5686275,2016,.6362887,.46527413,.94855922,.53276885,.55173612,.38687995,.92795974,.54309058,.49479166,.28020832,1.2611111,.77941179
2701673,hsc-montpellier,969,3,sm-caen,1162,2,5.0555553,20.222221,2.7222223,7.2222223,10.588235,12.346405,4.0915031,4.6928105,2016,.87427497,.58349538,.86719942,.40241268,.86480081,.59468693,.86395812,.34260347,1.050926,.92592591,.69747901,.2990196
2701674,ogc-nizza,417,2,olympique-lyon,1041,0,0,10.666667,0,6.6666665,5.6732025,22.071896,2.5620916,11.732026,2016,.66964507,.50244349,.60241717,.47171995,.60839689,.54174322,.67633545,.45041686,.96134454,.73725492,.94074076,.46481481
2701675,olympique-marseille,244,1,fc-metz,347,0,1.3888888,0,.55555558,0,2.986928,.94117647,.98039216,.11764706,2016,.53698081,.35763034,.7346487,.36852702,.53056109,.38973713,.78415346,.43984127,.32361111,.19907407,1.4533334,.53333336
2701676,sc-bastia,595,1,sco-angers,1420,2,6.3888888,14.888889,3.2222223,5.3333335,8.8300657,6,3.3986928,2.2352941,2016,.45308188,.38720888,1.2455169,.33437628,.4215551,.31972936,1.3022592,.3795194,.56111109,.31111112,1.4537038,.4537037
2701677,fc-toulouse,415,3,as-monaco,162,1,4.1111112,27.111111,2.2222223,12.944445,9.0784311,10.183006,2.7058823,5.0326796,2016,.77810222,.51666963,.81823415,.43139303,.76091963,.5138889,.87653136,.4471288,.96785712,.41666666,1.0019841,.41851851
2701678,fc-stade-rennes,273,1,fc-girondins-bordeaux,40,1,0,0,0,0,14.941176,10.437908,5.1176472,4.1764708,2016,.7718513,.59403765,.82085472,.53037894,.80219132,.51190478,.86392093,.47506613,.872549,.61764705,.58888888,.24907407
2701679,ea-guingamp,855,1,osc-lille,1082,0,0,11.333333,0,6.2777777,8.3398695,11.078431,2.862745,4.9084969,2016,.56541008,.4166742,.65451056,.41850641,.5236569,.35288802,.663086,.43823105,.53518516,.39814815,.65896356,.60588235
2702717,fc-girondins-bordeaux,40,1,as-nancy-lorraine,1159,1,0,10.777778,0,4,12.130719,.59477127,4.7320261,.22875817,2016,.72208929,.46402094,.73685598,.43269154,.76634258,.40989521,.82469136,.47460318,.50555557,.23796296,1.1898148,.55555558
2702718,osc-lille,1082,2,sc-bastia,595,1,10.944445,6.7222223,6.2222223,3.2222223,10.496732,11.542483,4.9215684,4.2745099,2016,.54603666,.31549639,.41675475,.34831509,.57605666,.32239133,.38154283,.29113248,.55431545,.37291667,.4675926,.25925925
2702719,olympique-lyon,1041,1,ea-guingamp,855,3,10.055555,0,6.2222223,0,19.379086,9.8235292,9.9477119,3.2222223,2016,.59532243,.53357071,.61193979,.46653175,.66850716,.49834055,.56237745,.40906084,.8740741,.53425926,.55833334,.47222221
2702720,fc-paris-saint-germain,583,0,olympique-marseille,244,0,0,1.7777778,0,.6111111,24.882353,3.2418301,18.091503,1.0522876,2016,1.1248354,.89528143,.49925187,.32445803,1.0365657,.91723526,.49802142,.35953769,1.1364418,.96203703,.28657407,.14351852
2702721,fco-dijon,2969,1,fc-lorient,1158,0,0,22.833334,0,7.1666665,0,7.2287583,0,2.3071895,2016,.85222554,.48519024,.6362887,.46527413,.83302468,.51613754,.55173612,.38687995,1.1092592,.83333331,.49479166,.28020832
2702722,sco-angers,1420,0,fc-toulouse,415,0,13.222222,4,4.7777777,2.2222223,4.8104577,11.24183,1.7973856,3.5490196,2016,1.3612576,.39919108,.83212149,.49863315,1.3715097,.39449114,.75069773,.47197419,1.5392157,.48039216,.87812501,.37708333
2702723,as-monaco,162,6,hsc-montpellier,969,2,24.777779,8.2352943,11.833333,3.8235295,8.2352943,18.919117,4.0326796,7.6617646,2016,.88491923,.3602134,.64293432,.46337673,.76592636,.35250798,.64253473,.46545139,.86865079,.37222221,.68229169,.82291669
2702724,fc-nantes,995,1,fc-stade-rennes,273,2,0,0,0,0,9.8039217,17.967319,3.006536,6.2941175,2016,.95136034,.53669041,.66335458,.54641855,.93550122,.54962653,.69173378,.45308122,1.2415032,.77941179,.81372547,.55882353
2702725,sm-caen,1162,0,as-saint-etienne,618,2,18.777779,27.833334,7.1666665,12.944445,12.300653,8.2941179,4.6209149,3.993464,2016,.85650426,.39171749,.93199581,.53441554,.84435028,.32299563,.93034434,.56703234,.63865548,.24019608,.86662257,.41111112
2702726,fc-metz,347,2,ogc-nizza,417,4,0,0,0,0,.55555558,5.0588236,.13071896,2.3464053,2016,.79969919,.53782529,.70815587,.5217182,.81526452,.58020759,.67628276,.55102831,.77555555,.37777779,1.1308036,.81458336
2702731,as-nancy-lorraine,1159,2,sm-caen,1162,0,10.777778,22.5,4,7.8888888,.78431374,11.274509,.29411766,4.2875819,2016,.80238301,.53330082,.7110371,.25230834,.95294964,.69243699,.73683584,.21863167,1.5833334,1.4705882,.52910054,.078703701
2702732,as-saint-etienne,618,1,as-monaco,162,1,27.833334,24.777779,12.944445,11.833333,8.2941179,8.2352943,3.993464,4.0326796,2016,.93199581,.53441554,.88491923,.3602134,.93034434,.56703234,.76592636,.35250798,.86662257,.41111112,.86865079,.37222221
2702733,fc-lorient,1158,2,hsc-montpellier,969,2,0,5.0666666,0,2.2666667,6.5882354,14.952381,2.0718954,5.8190475,2016,.71559137,.50192744,.65635586,.39669871,.61726642,.39035219,.65999281,.38018927,.48854166,.234375,.76282054,.55128205
2702734,osc-lille,1082,0,fc-paris-saint-germain,583,1,9.7777777,0,5.5555553,0,9.026144,22.986929,4.2810459,16.764706,2016,.54765654,.32951194,1.1401553,.85312748,.57524478,.33436027,1.0439731,.87485629,.534127,.39777777,1.1463624,.93981481
2702735,ogc-nizza,417,4,fc-nantes,995,1,0,0,0,0,3.0457516,9.8039217,1.3986928,3.006536,2016,.80073404,.55346423,.95136034,.53669041,.74225503,.59435219,.93550122,.54962653,1.1933036,.84583336,1.2415032,.77941179
2702736,olympique-marseille,244,0,fc-girondins-bordeaux,40,0,1.7777778,0,.6111111,0,4.6078429,7.653595,1.6013072,3.0915034,2016,.68682307,.44600153,.71310318,.38618845,.64208108,.47376329,.74751294,.41232494,.41435185,.23148148,.51568627,.24019608
2702737,sc-bastia,595,0,fco-dijon,2969,0,7.3888888,0,3.7222223,0,12.379085,0,4.7320261,0,2016,.41792026,.35897726,.86457121,.50370878,.37800747,.29730532,.84691358,.53697091,.4781746,.28518519,1.137037,.8888889
2702738,fc-toulouse,415,1,olympique-lyon,1041,2,4.1111112,11.666667,2.2777777,7.3333335,11.274509,23.797386,3.5359478,12.562092,2016,.83212149,.49863315,.64589542,.48182097,.75069773,.47197419,.7259081,.46276253,.87812501,.37708333,1.074074,.4925926
2702739,fc-stade-rennes,273,1,fc-metz,347,0,0,0,0,0,9.1830063,.68627453,3.2483661,.18954249,2016,.62992889,.47177696,.76610786,.39171121,.63007522,.37628385,.77681053,.41715887,.65625,.44791666,1.39375,.5
2702740,ea-guingamp,855,1,sco-angers,1420,0,0,14.888889,0,5.3333335,8.6862745,6,2.986928,2.2352941,2016,.58293653,.44943774,1.0110084,.37229514,.54133368,.38436949,1.0792433,.42317018,.55370373,.43518519,1.0462962,.50925928
2702748,fc-girondins-bordeaux,40,2,fc-lorient,1158,1,0,0,0,0,9.1830063,7.9477124,3.5947711,2.5359478,2016,.70449668,.46997333,.83017468,.58715469,.74835318,.41584757,.73090279,.47160217,.48055556,.21018519,.55104166,.25520834
2702749,hsc-montpellier,969,3,olympique-marseille,244,1,7.6111112,1.7777778,3.3888888,.6111111,18.980392,4.7973857,7.5098038,1.7124183,2016,.74482054,.50801474,.51851857,.43878722,.75259954,.52042484,.48046121,.46980706,.98039216,.92156863,.35046297,.23148148
2702750,olympique-lyon,1041,2,sc-bastia,595,1,11.944445,6.6111112,7.5,3.1666667,25.816994,10.751634,13.555555,3.8366013,2016,.6020726,.40730599,.38230324,.30729714,.66025156,.41966489,.34492669,.30147198,.8611111,.4138889,.42261904,.26203704
2702751,fc-paris-saint-germain,583,4,fc-stade-rennes,273,0,0,0,0,0,28.607843,12.849673,20.535948,4.5555553,2016,1.1711099,.97423768,.5977599,.50325584,1.0345815,.97543627,.62015241,.41386554,1.1281085,.9990741,.78431374,.55882353
2702752,fco-dijon,2969,3,ea-guingamp,855,3,0,0,0,0,.19607843,8.7712421,.052287582,3,2016,.84919953,.47088048,.58293653,.44943774,.86243385,.51474869,.54133368,.38436949,1.2203704,.8611111,.55370373,.43518519
2702753,sco-angers,1420,1,osc-lille,1082,0,13.833333,9.8888893,5,5.7222223,4.9150329,10.130719,1.8366013,4.9477124,2016,1.2864525,.41030219,.51982182,.2911543,1.3407207,.472112,.56810212,.32725245,1.6274509,.59803921,.55431545,.37291667
2702754,as-monaco,162,6,as-nancy-lorraine,1159,0,25.388889,15.388889,12.166667,5.5555553,8.5555553,1.6993464,4.1633987,.61437911,2016,.95532101,.36947265,.71154732,.47750434,.87135565,.37830165,.88315511,.57899159,.99920636,.39074075,1.5637255,1.4117647
2702755,fc-nantes,995,1,fc-toulouse,415,1,0,4,0,2.2222223,8.346405,10.385621,2.509804,3.4313726,2016,.83273286,.51708257,.8615889,.52451605,.83983219,.54290384,.77204055,.49510583,1.153268,.75980395,.93666667,.40222222
2702756,sm-caen,1162,1,ogc-nizza,417,0,19.166666,0,6.6666665,0,8.6732025,3.4705882,3.3398693,1.6405228,2016,.63101405,.24754216,.66670394,.50244349,.64782619,.20208059,.61362565,.54174322,.56022412,.083333336,.97605044,.73725492
2702757,fc-metz,347,0,as-saint-etienne,618,0,0,17.388889,0,7.7777777,1.1111112,4.973856,.33986929,2.3398693,2016,.77226317,.50212789,.75349516,.45676416,.78246528,.535016,.73507047,.47204494,.75833333,.35416666,.80975723,.35294119
2702758,as-nancy-lorraine,1159,1,fco-dijon,2969,0,9.8888893,0,3.3888888,0,.81045753,.19607843,.28104576,.052287582,2016,.70608675,.44866168,.7972635,.46111247,.87465835,.4907563,.78712523,.44596562,1.5147059,1,1.0444444,.66666669
2702759,as-saint-etienne,618,0,ogc-nizza,417,1,24.166666,0,11.055555,0,6.8300653,3.5620916,3.2549019,1.6993464,2016,.69455254,.42839044,.59704477,.49515572,.63539732,.41774631,.56517166,.5244658,.72152191,.3137255,.97455359,.75208336
2702760,fc-lorient,1158,0,as-monaco,162,3,0,24.777779,0,11.833333,4.6339869,8.2352943,1.4705882,4.0326796,2016,.8869375,.50572383,.88491923,.3602134,.88494396,.38734826,.76592636,.35250798,.76960784,.18529412,.86865079,.37222221
2702761,osc-lille,1082,0,olympique-lyon,1041,1,10.111111,11.5,5.6111112,7.1111112,10.816994,18.313726,5.0653596,9.4183006,2016,.63154876,.43040869,.56863189,.51346487,.59149367,.42298657,.63497746,.46803752,.53824407,.41979167,.79259259,.44537038
2702762,olympique-marseille,244,1,sm-caen,1162,0,1.7777778,19.166666,.6111111,6.6666665,3.7516339,8.6732025,1.3202615,3.3398693,2016,.64237863,.4093934,.63101405,.24754216,.58517224,.41238022,.64782619,.20208059,.44212964,.24537037,.56022412,.083333336
2702763,fc-paris-saint-germain,583,2,fc-nantes,995,0,0,0,0,0,21.620914,9.7254906,15.555555,3.2222223,2016,1.1611773,.9572624,.73160881,.47446689,1.0124683,.96327716,.73955345,.47901234,1.1122354,.98796296,1.0243827,.64351851
2702764,sc-bastia,595,1,hsc-montpellier,969,1,4.5555553,8.0588236,2.2777777,3.6470587,4.6862745,23.80147,1.7124183,9.2647057,2016,.33337384,.23550415,.75013101,.52272058,.3171306,.25359479,.76142305,.52777779,.31512606,.19901961,.99019605,.92156863
2702765,fc-toulouse,415,1,fc-metz,347,2,2.4444444,0,1.0555556,0,9.9673204,1.0588236,3.143791,.15686275,2016,.70137113,.37579265,.75007701,.47798416,.62823248,.34991497,.796875,.53988093,.7297619,.19285715,1.4583334,.60416669
2702766,fc-stade-rennes,273,1,sco-angers,1420,1,0,13.5,0,4.8888888,14.398693,4.6209149,4.9150329,1.751634,2016,.58327681,.52108115,1.1676075,.4964124,.59020591,.430859,1.1576818,.56851071,.79901963,.55882353,1.625,.83333331
2702767,ea-guingamp,855,1,fc-girondins-bordeaux,40,1,0,0,0,0,8.6862745,8.5032682,2.986928,3.2875817,2016,.58293653,.44943774,.70211577,.46081582,.54133368,.38436949,.75390875,.41143841,.55370373,.43518519,.47592592,.19166666
2702771,fc-girondins-bordeaux,40,3,fco-dijon,2969,2,0,0,0,0,7.2875819,.19607843,2.7908497,.052287582,2016,.72927105,.48291293,.80216789,.47991958,.76212186,.41579941,.80564374,.5193783,.56764704,.25196078,1.1277778,.83333331
2702772,hsc-montpellier,969,0,as-nancy-lorraine,1159,0,9.1111107,7.8888888,3.8333333,2.7222223,13.267974,.54901963,4.986928,.18300654,2016,.67859316,.47818476,.70377189,.44866168,.715262,.484375,.87220734,.4907563,.92708331,.85416669,1.5147059,1
2702773,ogc-nizza,417,1,sc-bastia,595,1,0,7.5,0,3.7222223,3.5620916,10.738562,1.6993464,4.1241832,2016,.59704477,.49515572,.38224667,.33657277,.56517166,.5244658,.32866362,.27693495,.97455359,.75208336,.38095239,.19259259
2702774,olympique-lyon,1041,1,fc-paris-saint-germain,583,2,11.944445,0,7.4444447,0,27.718954,21.267973,14.379085,15.183006,2016,.69386339,.68793178,1.0042164,.61102217,.75349599,.65546739,.88410127,.60601407,.97962964,.60370368,.91977513,.61851853
2702775,sco-angers,1420,1,as-saint-etienne,618,2,9.7777777,32.888889,3.5555556,14.666667,2.490196,7.5032678,.94771242,3.3856208,2016,1.1801491,.47291243,.53642821,.35794848,1.2586701,.53791887,.5505181,.39417598,1.6862745,.75490195,.61215276,.30208334
2702776,fc-stade-rennes,273,1,fc-toulouse,415,0,0,2.4444444,0,1.0555556,11.986928,9.9673204,4.2222223,3.143791,2016,.66354138,.48012996,.78402483,.43407315,.69473082,.47590676,.71968365,.45251322,.72549021,.53921568,.83666664,.31333333
2702777,as-monaco,162,4,olympique-marseille,244,0,29.166666,1.7777778,14.222222,.6111111,13.274509,3.6470587,6.647059,1.2352941,2016,.98843503,.55091536,.64061898,.41590542,.83716655,.50201696,.59426314,.41574723,.9325397,.5138889,.40879631,.24537037
2702778,fc-nantes,995,0,osc-lille,1082,0,0,.22222222,0,0,9.8235292,8.0588236,2.9673202,3.7647059,2016,.82636034,.50097615,.69705075,.49383286,.83100867,.51979458,.6815412,.48461398,1.1140523,.72058821,.58586311,.61770833
2702779,sm-caen,1162,1,ea-guingamp,855,1,28.555555,0,9.8888893,0,13.542483,13.379085,5.1633987,4.2222223,2016,.85357267,.39514884,.61623871,.40634656,.83575594,.32163817,.58036685,.39318782,.67296916,.25980392,.57222223,.47222221
2702780,fc-metz,347,3,fc-lorient,1158,3,0,0,0,0,1.4705882,3.4248366,.30065361,1.2352941,2016,.70083457,.47732627,.80473536,.42390567,.71562499,.50897437,.8094092,.33972922,.77083331,.35416666,.67941177,.17352942
2702781,as-nancy-lorraine,1159,4,fc-metz,347,0,7.8888888,0,2.7222223,0,.3267974,1.0457517,.11111111,.23529412,2016,.6886605,.47195011,.70083457,.47732627,.8936826,.58403361,.71562499,.50897437,1.5245098,1.3823529,.77083331,.35416666
2702782,as-saint-etienne,618,0,olympique-marseille,244,0,28.444445,1.7777778,12.555555,.6111111,8.8039217,3.1307189,3.8954248,1.1764706,2016,.75101155,.51667762,.72279239,.44399583,.70828539,.50486213,.66902912,.43325564,.77286708,.359375,.43194443,.28703704
2702783,fc-lorient,1158,2,fc-stade-rennes,273,1,0,0,0,0,4.7124181,12.424836,1.5686275,4.346405,2016,.84346271,.49903262,.68043393,.50921011,.83311486,.42502204,.68432355,.41647992,.67870373,.27500001,.82352942,.59803921
2702784,osc-lille,1082,4,sm-caen,1162,2,.22222222,24.277779,0,8.333333,9.0196075,8.5490198,3.9738562,3.2483661,2016,.75685555,.51674032,.82839006,.39416847,.7051971,.53200257,.82431799,.31911716,.66891533,.69722223,.67296916,.25980392
2702785,fc-paris-saint-germain,583,2,sco-angers,1420,0,0,12.5,0,4.4444447,13.444445,4.1176472,9.7843142,1.503268,2016,1.0520792,.77372062,1.2378415,.37723342,.94371831,.76750994,1.3010381,.45359346,1.0669974,.82685184,1.5648148,.64814812
2702786,sc-bastia,595,1,fc-girondins-bordeaux,40,1,7.7777777,0,3.7222223,0,11.267974,7.3071895,4.1307192,2.8169935,2016,.34689313,.30570856,.75476122,.46484572,.29331008,.24607076,.80161768,.40753609,.33333334,.14814815,.51176471,.17843138
2702787,fco-dijon,2969,1,as-monaco,162,1,0,28.444445,0,13.5,0,11.575164,0,5.6274509,2016,.79500651,.49787104,.93815446,.46140918,.74523807,.50742948,.81718898,.44758373,1.0092592,.83333331,.89920634,.4138889
2702788,fc-toulouse,415,1,hsc-montpellier,969,0,1.9444444,9.166667,.77777779,4.2222223,7.2091503,19.313726,2.3202615,7.1699347,2016,.73051834,.36740649,.58935463,.35409665,.6152392,.34084657,.66797388,.40546218,.60333335,.28,.877451,.7647059
2702789,fc-nantes,995,0,olympique-lyon,1041,6,0,11.944445,0,7.3888888,8.359477,25.039215,2.3137255,13.156863,2016,.76753682,.44019184,.68734163,.64556366,.76294142,.44836602,.75677234,.607207,1.0699346,.622549,1.0851852,.58981484
2702790,ea-guingamp,855,0,ogc-nizza,417,1,0,0,0,0,10.215686,3.5620916,3.4052289,1.6993464,2016,.52629161,.44801322,.59704477,.49515572,.49227163,.39671516,.56517166,.5244658,.47222221,.4537037,.97455359,.75208336
2702791,fc-girondins-bordeaux,40,0,osc-lille,1082,1,0,.22222222,0,0,6.986928,9.2745094,2.6993463,3.7647059,2016,.72927105,.48291293,.68172431,.42749947,.76212186,.41579941,.67656642,.42868176,.56764704,.25196078,.63837534,.57352942
2702792,hsc-montpellier,969,3,fc-paris-saint-germain,583,0,8.2222223,0,3.6111112,0,22.026144,15.895425,8.2679739,11.529411,2016,.68316269,.40911394,1.1378417,.8675037,.7267974,.44794583,1.0429246,.88311845,.93627453,.82352942,1.158664,.97314817
