date,seasonyear,boxscoreid,visitor_name,visitor_id,visitor_pts,home_name,home_id,home_pts,mu_coach_player_all_t1,mu_coach_player_all_t2,mu_coach_player_suc_t1,mu_coach_player_suc_t2,mu_rel_all_t1,mu_rel_all_t2,mu_rel_suc_t1,mu_rel_suc_t2,mean_per_t1_bin_5,mean_bpm_t1_bin_5,mean_per_t2_bin_5,mean_bpm_t2_bin_5,mean_per_t1_bin_3,mean_bpm_t1_bin_3,mean_per_t2_bin_3,mean_bpm_t2_bin_3,mean_per_t1_bin_1,mean_bpm_t1_bin_1,mean_per_t2_bin_1,mean_bpm_t2_bin_1
"Sat, Mar 8, 2014",2014,201403080SAS,Orlando_Magic,ORL,112,San_Antonio_Spurs,SAS,121,35.58333206176758,310.25,7.833333492279053,214.5833282470703,21.57575798034668,120.8484878540039,5.060606002807617,87.84848785400391,12.5319995880127,-2.233000040054321,15.64500045776367,.7476388812065125,12.45666694641113,-2.321666717529297,15.61111068725586,.8736110925674438,12.6899995803833,-2.460000038146973,15.50833320617676,1.25
"Sat, Mar 8, 2014",2014,201403080CLE,New_York_Knicks,NYK,107,Cleveland_Cavaliers,CLE,97,8.15384578704834,30.18181800842285,5.153846263885498,19.90909004211426,26.94871711730957,17.03636360168457,16,5.327272891998291,14.32893943786621,-1.094545483589172,15.11499977111816,-.3572222292423248,14.69242382049561,-.8484848737716675,15.27037048339844,-.1907407343387604,15.10000038146973,-1.054545402526855,15.71111106872559,.1111111119389534
"Sat, Nov 2, 2013",2014,201311020MIL,Toronto_Raptors,TOR,97,Milwaukee_Bucks,MIL,90,58.70000076293945,17.89999961853027,23.29999923706055,9.800000190734863,37.46666717529297,5.088889122009277,15.08888912200928,2.311111211776733,14.10483360290527,-.7429999709129333,14.44583320617676,-.8341666460037231,14.25333309173584,-.5233333110809326,14.27916622161865,-.8791666626930237,13.67000007629395,-.7099999785423279,14.6875,-.5874999761581421
"Sat, Mar 8, 2014",2014,201403080LAC,Atlanta_Hawks,ATL,108,Los_Angeles_Clippers,LAC,109,0,28.81818199157715,0,18.54545402526855,11.64444446563721,33.29090881347656,6.266666889190674,20.89090919494629,14.11499977111816,-1.551874995231628,15.69696998596191,.2516666650772095,14.75,-.9791666865348816,15.3424243927002,.1212121248245239,14.8125,-.7124999761581421,14.55454540252686,-.699999988079071
"Fri, Nov 22, 2013",2014,201311220BOS,Indiana_Pacers,IND,97,Boston_Celtics,BOS,82,81.5,0,50.5,0,53.66666793823242,14.10909080505371,32.20000076293945,7.090909004211426,14.35933303833008,-.906333327293396,13.44750022888184,-1.132291674613953,14.29833316802979,-.625,13.20625019073486,-1.133333325386047,14.77000045776367,.1400000005960464,12.53750038146973,-1
"Mon, Apr 28, 2014",2014,201404280CHA,Miami_Heat,MIA,109,Charlotte_Bobcats,CHA,98,210.8999938964844,0,143.1999969482422,0,113.0666656494141,16.9333324432373,81.55555725097656,3.622222185134888,16.60600090026855,1.575999975204468,12.93259239196777,-1.683888912200928,16.00333404541016,.9766666889190674,12.84814834594727,-1.531481504440308,15.80000019073486,.4900000095367432,12.57777786254883,-1.955555558204651
"Wed, Nov 6, 2013",2014,201311060SAS,Phoenix_Suns,PHO,96,San_Antonio_Spurs,SAS,99,0,294.5454406738281,0,204.6363677978516,3.177777767181396,104.7818145751953,1.399999976158142,76.40000152587891,11.13437461853027,-2.861458301544189,16.23575782775879,.7592424154281616,11.27916622161865,-2.585416555404663,16.33181762695313,.9303030371665955,11.45714282989502,-2.585714340209961,16.3636360168457,1.445454597473145
"Wed, Feb 19, 2014",2014,201402190SAC,Golden_State_Warriors,GSW,101,Sacramento_Kings,SAC,92,54.88888931274414,0,27.88888931274414,0,33.77777862548828,12.57777786254883,18.19444465637207,4.266666889190674,14.64407444000244,-.6557407379150391,15.05125045776367,-1.421249985694885,14.31111145019531,-.7222222089767456,14.88541698455811,-1.497916698455811,14.92222213745117,-.1777777820825577,15.39999961853027,-1.712499976158142
"Sat, Dec 14, 2013",2014,201312140UTA,San_Antonio_Spurs,SAS,100,Utah_Jazz,UTA,84,275.2307739257813,50.08333206176758,190.2307739257813,24.25,90.94871520996094,18.65151596069336,65.93589782714844,9.333333015441895,14.90564060211182,.26192307472229,13.40697002410889,-2.155454635620117,14.92179489135742,.3743589818477631,13.8636360168457,-2.030303001403809,14.84615421295166,.6307692527770996,13.81999969482422,-1.919999957084656
"Mon, Jan 20, 2014",2014,201401200NYK,Brooklyn_Nets,BRK,103,New_York_Knicks,NYK,80,0,43.25,0,27.5,20.18181800842285,24.62121200561523,12.127272605896,15.24242401123047,16.23100090026855,.7524999976158142,14.29633331298828,-.9139999747276306,16.0483341217041,.70333331823349,14.66499996185303,-.7866666913032532,16.29000091552734,.9200000166893005,14.39000034332275,-1.470000028610229
"Mon, Feb 3, 2014",2014,201402030MIA,Detroit_Pistons,DET,96,Miami_Heat,MIA,102,0,173.1999969482422,0,115.8000030517578,41.13888931274414,84.13333129882813,14.5,61.31111145019531,16.48791694641113,.4652083218097687,17.79800033569336,2.101000070571899,16.58541679382324,.3499999940395355,16.93703651428223,1.551851868629456,16.27499961853027,.0500000007450581,16.71111106872559,1.177777767181396
"Sat, Dec 14, 2013",2014,201312140CHI,Toronto_Raptors,TOR,99,Chicago_Bulls,CHI,77,36.76922988891602,77.16666412353516,14.692307472229,49.25,13.58974361419678,36.30303192138672,5.615384578704834,21.60606002807617,13.69708347320557,-1.033333301544189,13.72799968719482,-1.055500030517578,13.82222175598145,-.7805555462837219,14.00833320617676,-.6116666793823242,13.91666698455811,-.449999988079071,13.07999992370605,-.8399999737739563
"Sat, Mar 15, 2014",2014,201403150WAS,Brooklyn_Nets,BRK,94,Washington_Wizards,WAS,101,0,27.33333396911621,0,10.11111068725586,15.37777805328369,15.19444465637207,8.511111259460449,6.527777671813965,15.89000034332275,.402222216129303,14.62296295166016,-.2859259247779846,15.81666660308838,.4407407343387604,14.75925922393799,-.1333333402872086,16.35555648803711,.8999999761581421,13.92222213745117,-.5888888835906982
"Mon, Jan 20, 2014",2014,201401200WAS,Philadelphia_76ers,PHI,99,Washington_Wizards,WAS,107,0,42.09090805053711,0,14.90909099578857,20.08888816833496,30.0181827545166,9.911110877990723,11.80000019073486,14.13888931274414,-1.262777805328369,12.63399982452393,-.6706666946411133,14.54444408416748,-1.030555605888367,12.96166706085205,-.5299999713897705,14.34000015258789,-.6399999856948853,12.92000007629395,-.5699999928474426
"Fri, Mar 21, 2014",2014,201403210BRK,Boston_Celtics,BOS,98,Brooklyn_Nets,BRK,114,0,0,0,0,9.42424201965332,10.73076915740967,5.075757503509521,5.974359035491943,13.09925937652588,-.8724074363708496,13.84272766113281,-.7690908908843994,13.12407398223877,-.7074074149131775,13.85303020477295,-.678787887096405,12.87777805328369,-.7777777910232544,14.19999980926514,-.2363636344671249
"Sun, Mar 9, 2014",2014,201403090BOS,Detroit_Pistons,DET,111,Boston_Celtics,BOS,118,0,0,0,0,37.80555725097656,5.955555438995361,13.47222232818604,2.977777719497681,16.48791694641113,.4652083218097687,14.4228572845459,-.5235714316368103,16.58541679382324,.3499999940395355,14.47857189178467,-.3190476298332214,16.27499961853027,.0500000007450581,13.81428527832031,-.5714285969734192
"Tue, Mar 4, 2014",2014,201403040LAL,New_Orleans_Pelicans,NOP,132,Los_Angeles_Lakers,LAL,125,29.60000038146973,0,10.60000038146973,0,11.80000019073486,6.377777576446533,4.511111259460449,3.755555629730225,13.38055515289307,-1.669444441795349,11.0259256362915,-3.239259243011475,13.79444408416748,-1.312963008880615,11.20555591583252,-3.174074172973633,13.98750019073486,-1.5,10.25,-4.099999904632568
"Tue, Mar 18, 2014",2014,201403180CLE,Miami_Heat,MIA,100,Cleveland_Cavaliers,CLE,96,154.1999969482422,36.88888931274414,105.4000015258789,24.33333396911621,76.15555572509766,23.88888931274414,56.73333358764648,7.222222328186035,16.14900016784668,1.342000007629395,14.05937480926514,-1.094375014305115,15.23333358764648,.9111111164093018,14.39583301544189,-1.035416722297668,15.43333339691162,1.066666722297668,15.02499961853027,-.5625
"Sat, Nov 16, 2013",2014,201311160CHI,Indiana_Pacers,IND,94,Chicago_Bulls,CHI,110,67.91666412353516,94.81818389892578,42.08333206176758,62.09090805053711,40.45454406738281,70.81818389892578,24.15151596069336,42.45454406738281,14.2107572555542,-.6089394092559814,15.56611156463623,.5799999833106995,13.86969661712646,-.5393939614295959,15.87036991119385,1.14814817905426,15.19999980926514,.8700000047683716,14.38749980926514,.375
"Sat, Nov 16, 2013",2014,201311160HOU,Denver_Nuggets,DEN,111,Houston_Rockets,HOU,122,0,36,0,18.81818199157715,16.04545402526855,14.98181819915771,9.42424201965332,7.436363697052002,14.36541652679443,-1.308750033378601,15.35530281066895,.9143939614295959,14.42638874053955,-1.245833277702332,15.18939399719238,.7969697117805481,14.85000038146973,-.75,14.81818199157715,.6181818246841431
"Mon, Jan 6, 2014",2014,201401060LAC,Orlando_Magic,ORL,81,Los_Angeles_Clippers,LAC,101,35.45454406738281,2.818181753158569,8.636363983154297,1.636363625526428,26.65454483032227,22.9818172454834,8.181818008422852,13.56363677978516,12.67000007629395,-2.296999931335449,13.81742382049561,-1.413333296775818,12.63333320617676,-2.46833324432373,14.00454521179199,-1.196969747543335,13.0600004196167,-2.450000047683716,14.71818161010742,-.290909081697464
"Sun, Jun 15, 2014",2014,201406150SAS,Miami_Heat,MIA,87,San_Antonio_Spurs,SAS,104,185.6923065185547,286.3846130371094,124.6923065185547,198.0769195556641,89.03845977783203,102.4230804443359,64.23076629638672,74.39743804931641,15.70230770111084,1.005384564399719,15.46717929840088,.4593589603900909,15.0717945098877,.4743589758872986,15.48333358764648,.571794867515564,14.83846187591553,.0384615398943424,15.4307689666748,.9307692050933838
"Tue, Jan 7, 2014",2014,201401070DEN,Boston_Celtics,BOS,98,Denver_Nuggets,DEN,129,0,0,0,0,10.872727394104,7.742424011230469,5.236363410949707,4.39393949508667,12.5625,-1.209791660308838,14.36541652679443,-1.560416698455811,12.35624980926514,-1.262500047683716,14.45694446563721,-1.434722185134888,11.89999961853027,-.8125,14.84166622161865,-.8666666746139526
"Fri, May 30, 2014",2014,201405300MIA,Indiana_Pacers,IND,92,Miami_Heat,MIA,117,63.25,174.7692260742188,39.16666793823242,119.3076934814453,35.07575607299805,91.20513153076172,20.92424201965332,66.35897064208984,13.85569477081299,-1.133194446563721,16.17000007629395,1.476923108100891,13.54305553436279,-1.069444417953491,15.23611068725586,.8583333492279053,14.69999980926514,.0909090936183929,15.17500019073486,.550000011920929
"Sat, Nov 16, 2013",2014,201311160NYK,Atlanta_Hawks,ATL,110,New_York_Knicks,NYK,90,0,45.6363639831543,0,29,17.84444427490234,37.45454406738281,9.377778053283691,22.72727203369141,14.34500026702881,-1.129500031471252,15.34925937652588,.0811111107468605,14.83500003814697,-.800000011920929,15.42407417297363,-.0240740738809109,14.89000034332275,-.699999988079071,15.62222194671631,-.4444444477558136
"Fri, Nov 1, 2013",2014,201311010BRK,Miami_Heat,MIA,100,Brooklyn_Nets,BRK,101,215.2727203369141,0,145.9090881347656,0,143.1454620361328,26.50909042358398,102.9272689819336,16.30909156799316,16.11272811889648,1.82909095287323,16.54818153381348,.5331818461418152,15.51212120056152,1.230303049087524,16.51060676574707,.5060606002807617,15.54545497894287,.9363636374473572,17.10000038146973,.8999999761581421
"Sat, Apr 26, 2014",2014,201404260MEM,Oklahoma_City_Thunder,OKC,92,Memphis_Grizzlies,MEM,89,194.1000061035156,0,126.8000030517578,0,126.7555541992188,32.59999847412109,82.37777709960938,18.94545364379883,14.82055568695068,.6877777576446533,14.85075759887695,.2115151584148407,14.76296329498291,.8203703761100769,15.07272720336914,.4424242377281189,15.61111068725586,1.533333301544189,15,.5909090638160706
"Sat, Dec 21, 2013",2014,201312210LAC,Denver_Nuggets,DEN,91,Los_Angeles_Clippers,LAC,112,0,2.818181753158569,0,1.636363625526428,17.08974266052246,39.78181838989258,10.307692527771,24.29090881347656,14.56807708740234,-1.369615435600281,16.10242462158203,.6062121391296387,14.58333301544189,-1.319230794906616,15.872727394104,.6818181872367859,14.90769195556641,-.807692289352417,15.9909086227417,.8909090757369995
"Wed, Mar 12, 2014",2014,201403120BOS,New_York_Knicks,NYK,116,Boston_Celtics,BOS,92,9.636363983154297,0,6.090909004211426,0,20.54545402526855,2.472222328186035,12.89090919494629,1.222222208976746,13.35092639923096,-1.482222199440002,13.80666637420654,-1.047500014305115,13.56851863861084,-1.322222232818604,13.96388912200928,-.6555555462837219,13.89999961853027,-1.522222280502319,13.10000038146973,-.9666666388511658
"Mon, Mar 17, 2014",2014,201403170HOU,Utah_Jazz,UTA,86,Houston_Rockets,HOU,124,46.23077011108398,46,22.38461494445801,24.10000038146973,15.10256385803223,24.66666603088379,7.564102649688721,13.15555572509766,13.49266624450684,-1.825999975204468,15.02944469451904,.7561110854148865,13.46000003814697,-1.893333315849304,15.13333320617676,.855555534362793,13.81999969482422,-1.919999957084656,15.63333320617676,.9333333373069763
"Mon, Mar 17, 2014",2014,201403170CHA,Atlanta_Hawks,ATL,97,Charlotte_Bobcats,CHA,83,0,0,0,0,9.527273178100586,13.85454559326172,5.127272605895996,2.96363639831543,14.11499977111816,-1.551874995231628,13.75733375549316,-1.417500019073486,14.75,-.9791666865348816,13.6899995803833,-1.225000023841858,14.8125,-.7124999761581421,13.40999984741211,-1.610000014305115
"Mon, Apr 14, 2014",2014,201404140TOR,Milwaukee_Bucks,MIL,100,Toronto_Raptors,TOR,110,19.88888931274414,34.11111068725586,10.88888931274414,13.55555534362793,1.472222208976746,13.44444465637207,.3611111044883728,5.611111164093018,14.59095191955566,-2.126666784286499,13.89962959289551,-.7572222352027893,14.71190452575684,-2.061904668807983,13.89259243011475,-.6185185313224792,14.30000019073486,-2.116666555404663,14.32222175598145,-.2111111134290695
"Sat, Apr 5, 2014",2014,201404050CLE,Charlotte_Bobcats,CHA,96,Cleveland_Cavaliers,CLE,94,0,33.20000076293945,0,21.89999961853027,15.46666622161865,17.0666675567627,3.222222328186035,5.288888931274414,13.79925918579102,-1.608333349227905,15.11499977111816,-.3572222292423248,13.74444484710693,-1.43148148059845,15.27037048339844,-.1907407343387604,13.48888874053955,-1.700000047683716,15.71111106872559,.1111111119389534
"Wed, Mar 26, 2014",2014,201403260WAS,Phoenix_Suns,PHO,99,Washington_Wizards,WAS,93,0,32.3636360168457,0,11.81818199157715,9.511111259460449,20.50909042358398,4.44444465637207,8.490908622741699,11.52611064910889,-2.563518524169922,13.73696994781494,-.8824242353439331,11.82962989807129,-2.224074125289917,13.73484802246094,-.7757575511932373,12.21249961853027,-2.087500095367432,13.127272605896,-1.109090924263
"Mon, Jan 27, 2014",2014,201401270OKC,Atlanta_Hawks,ATL,109,Oklahoma_City_Thunder,OKC,111,0,167.1000061035156,0,110.0999984741211,20.61111068725586,76.73332977294922,10.55555534362793,51.46666717529297,15.06750011444092,-.7825000286102295,13.06055545806885,-1.305555582046509,15.49374961853027,-.3666666746139526,12.84814834594727,-1.220370411872864,15.08749961853027,-.387499988079071,13.68888854980469,-.5888888835906982
"Thu, Mar 27, 2014",2014,201403270ATL,Portland_Trail_Blazers,POR,100,Atlanta_Hawks,ATL,85,38.44444274902344,0,17.66666603088379,0,29.27777862548828,11.77777767181396,14.25,5.69444465637207,14.44222259521484,-.847777783870697,15.291428565979,-1.41357147693634,14.91111087799072,-.6962962746620178,15.91904735565186,-.8857142925262451,15.10000038146973,-.3888888955116272,15.82857131958008,-.7571428418159485
"Fri, Nov 8, 2013",2014,201311080MIN,Dallas_Mavericks,DAL,108,Minnesota_Timberwolves,MIN,116,71.09999847412109,73.11111450195313,41.59999847412109,30.22222137451172,11.55555534362793,29.77777862548828,6.644444465637207,11.33333301544189,15.55111122131348,-.3444444537162781,15.39750003814697,-.3712500035762787,15.65925884246826,-.1185185164213181,15.64999961853027,-.0812499970197678,15.89999961853027,.0666666701436043,15.42500019073486,-.2750000059604645
"Thu, Nov 7, 2013",2014,201311070HOU,Los_Angeles_Lakers,LAL,99,Houston_Rockets,HOU,98,33.09999847412109,50.75,21.39999961853027,26.375,14.84444427490234,30.25,8.55555534362793,15.2857141494751,13.80283355712891,-1.681333303451538,15.82312488555908,1.423750042915344,13.85166645050049,-1.644999980926514,15.83333301544189,1.462499976158142,13.53333377838135,-2.200000047683716,15.85000038146973,1.225000023841858
"Fri, Jan 24, 2014",2014,201401240CHI,Los_Angeles_Clippers,LAC,112,Chicago_Bulls,CHI,95,2.583333253860474,61.6363639831543,1.5,39.27272796630859,26.77272796630859,22,16.56060600280762,13.25454521179199,13.8378791809082,-.5628787875175476,14.07333374023438,-.8327777981758118,13.82575798034668,-.4636363685131073,14.50925922393799,-.3759259283542633,13.85454559326172,-.6272727251052856,13.26666641235352,-.644444465637207
"Wed, Nov 27, 2013",2014,201311270ORL,Philadelphia_76ers,PHI,94,Orlando_Magic,ORL,105,0,33.27272796630859,0,8.272727012634277,12.16666698455811,23.76363563537598,6,7.581818103790283,12.92866706848145,-1.201333284378052,11.94999980926514,-2.417999982833862,13.23666667938232,-1.053333282470703,11.81333351135254,-2.623333215713501,13.9399995803833,-.8799999952316284,12.14000034332275,-2.849999904632568
"Sun, Nov 24, 2013",2014,201311240OKC,Utah_Jazz,UTA,73,Oklahoma_City_Thunder,OKC,95,46.23077011108398,139.25,22.38461494445801,91.75,14.79487133026123,60.78787994384766,7.487179279327393,40.07575607299805,13.62166690826416,-2.125,12.70450019836426,-1.412500023841858,13.993332862854,-1.980000019073486,12.23333358764648,-1.423333287239075,14.03333377838135,-1.344444394111633,13.68888854980469,-.5888888835906982
"Sat, Mar 15, 2014",2014,201403150PHI,Memphis_Grizzlies,MEM,103,Philadelphia_76ers,PHI,77,0,0,0,0,22.60256385803223,0,12.58974361419678,0,14.68402767181396,-.0477777794003487,10.81687545776367,-6.272708415985107,14.88749980926514,.1638888865709305,11.28750038146973,-6.120833396911621,14.61666679382324,.1749999970197678,11.05714321136475,-5.685714244842529
"Wed, Nov 27, 2013",2014,201311270BRK,Los_Angeles_Lakers,LAL,99,Brooklyn_Nets,BRK,94,8.5,0,3.5,0,13.04444408416748,21.24444389343262,7.933333396911621,13.11111068725586,11.43483352661133,-2.628000020980835,13.97000026702881,-1.057777762413025,11.56666660308838,-2.408333301544189,13.96481513977051,-.9370370507240295,11.61250019073486,-2.8125,14.57777786254883,-.8222222328186035
"Tue, Nov 12, 2013",2014,201311120DAL,Washington_Wizards,WAS,95,Dallas_Mavericks,DAL,105,34.84615325927734,51.72727203369141,12.53846168518066,29.3636360168457,20.64102554321289,9.327272415161133,8.371794700622559,4.836363792419434,13.14597225189209,-.9051389098167419,16.2811107635498,.2055555582046509,13.25833320617676,-.831944465637207,16.25185203552246,.3407407402992249,12.90833377838135,-1.125,16.5222225189209,.5444444417953491
"Fri, Jan 31, 2014",2014,201401310DEN,Toronto_Raptors,TOR,100,Denver_Nuggets,DEN,90,43.5,0,17.20000076293945,0,25.82222175598145,11.26666641235352,11.24444484710693,7.222222328186035,13.86816692352295,-.7789999842643738,13.83650016784668,-2.091500043869019,13.98666667938232,-.6499999761581421,13.99499988555908,-1.941666722297668,14.31999969482422,-.3499999940395355,14.27999973297119,-1.350000023841858
"Thu, May 1, 2014",2014,201405010GSW,Los_Angeles_Clippers,LAC,99,Golden_State_Warriors,GSW,100,23.83333396911621,49.40000152587891,15.5,25.10000038146973,26.93939399719238,27.0222225189209,16.74242401123047,14.55555534362793,16.26242446899414,.749848484992981,14.05966663360596,-.9035000205039978,16.28484916687012,.7454545497894287,13.76000022888184,-.9599999785423279,15.90909099578857,.1363636404275894,14.92222213745117,-.1777777820825577
"Sat, Nov 30, 2013",2014,201311300CLE,Chicago_Bulls,CHI,93,Cleveland_Cavaliers,CLE,97,91.11111450195313,39.90000152587891,59.66666793823242,25.89999961853027,68.13888549804688,19.75555610656738,40.91666793823242,6.044444561004639,14.44624996185303,-.3068749904632568,16.14812469482422,-.104374997317791,14.66666698455811,.1854166686534882,16.49166679382324,-.070833332836628,13.67500019073486,-.2874999940395355,16.37142944335938,.1714285761117935
"Sat, Nov 2, 2013",2014,201311020NOP,Charlotte_Bobcats,CHA,84,New_Orleans_Pelicans,NOP,105,0,43.3636360168457,0,16.72727203369141,30.3636360168457,15.30909061431885,7.045454502105713,5.781818389892578,12.91318225860596,-2.34969687461853,14.46000003814697,-.6399999856948853,13.07424259185791,-2.262121200561523,14.64833354949951,-.6633333563804626,13.16363620758057,-2.581818103790283,14.96000003814697,-1.059999942779541
"Wed, Nov 13, 2013",2014,201311130SAC,Brooklyn_Nets,BRK,86,Sacramento_Kings,SAC,107,0,0,0,0,20.80769157409668,38.25757598876953,12.71794891357422,13.60606098175049,15.26916694641113,-.5216666460037231,12.64090919494629,-1.920757532119751,15.25138854980469,-.5361111164093018,12.40151500701904,-2.165151596069336,15.75,-.2583333253860474,14.3100004196167,-1.330000042915344
"Mon, Mar 10, 2014",2014,201403100MIL,Orlando_Magic,ORL,98,Milwaukee_Bucks,MIL,105,42.70000076293945,17.89999961853027,9.399999618530273,9.800000190734863,31.64444351196289,1.844444394111633,7.422222137451172,.5777778029441833,13.04666709899902,-2.107777833938599,14.34208297729492,-1.670833349227905,13.07407379150391,-2.168518543243408,14.47708320617676,-1.595833301544189,13.34444427490234,-2.200000047683716,14.75,-1.3125
"Fri, Dec 13, 2013",2014,201312130GSW,Houston_Rockets,HOU,116,Golden_State_Warriors,GSW,112,42.66666793823242,56,22.33333396911621,28.89999961853027,22.16666603088379,34.08889007568359,11.25,18.86666679382324,15.83537006378174,1.202592611312866,13.66800022125244,-1.265833377838135,15.84444427490234,1.237037062644958,13.41333293914795,-1.326666712760925,15.68888854980469,1.144444465637207,14.12222194671631,-.4555555582046509
"Fri, Apr 11, 2014",2014,201404110MEM,Philadelphia_76ers,PHI,95,Memphis_Grizzlies,MEM,117,0,0,0,0,0,19.16666603088379,0,10.29487133026123,13.31928539276123,-4.654523849487305,14.73893928527832,.0206060614436865,13.85714244842529,-4.480952262878418,15.04696941375732,.3454545438289642,14.01666641235352,-3.700000047683716,14.89999961853027,.3363636434078217
"Sat, Nov 9, 2013",2014,201311090BRK,Indiana_Pacers,IND,96,Brooklyn_Nets,BRK,91,81.5,0,50.5,0,53.66666793823242,18.57777786254883,32.20000076293945,11.28888893127441,14.57148170471191,-.1414814740419388,17.05444526672363,.5577777624130249,14.4740743637085,.1851851791143417,17.00555610656738,.4259259402751923,15.0222225189209,1.211111068725586,17.5222225189209,.8333333134651184
"Wed, Dec 25, 2013",2014,201312250NYK,Oklahoma_City_Thunder,OKC,123,New_York_Knicks,NYK,94,165.9166717529297,31.81818199157715,109.25,19.6363639831543,89.8787841796875,13.74545478820801,59.5,8.072727203369141,13.82250022888184,-.8709999918937683,14.89291667938232,-.2037499994039536,13.90999984741211,-.6583333611488342,15.15208339691162,-.1229166686534882,14.71000003814697,-.0299999993294477,15.08749961853027,-.875
"Tue, Jan 7, 2014",2014,201401070IND,Toronto_Raptors,TOR,79,Indiana_Pacers,IND,86,48.33333206176758,88.44444274902344,19.11111068725586,55.11111068725586,36.02777862548828,74.44444274902344,15.55555534362793,43.80555725097656,13.71462917327881,-.5016666650772095,15.12703704833984,-.0192592591047287,13.82222175598145,-.392592579126358,14.70370388031006,.0925925895571709,14.21111106872559,-.0666666701436043,14.19999980926514,.2777777910232544
"Fri, Apr 4, 2014",2014,201404040GSW,Sacramento_Kings,SAC,69,Golden_State_Warriors,GSW,102,0,37.20000076293945,0,19.29999923706055,7.733333110809326,16.46666717529297,2.466666698455811,8.933333396911621,14.6991662979126,-1.946666717529297,13.17566680908203,-1.155500054359436,14.63749980926514,-1.829166650772095,12.79333305358887,-1.240000009536743,15.17500019073486,-2.037499904632568,14.08888912200928,-.4555555582046509
"Sat, Mar 15, 2014",2014,201403150NYK,Milwaukee_Bucks,MIL,94,New_York_Knicks,NYK,115,16.27272796630859,8.15384578704834,8.909090995788574,5.153846263885498,3.618181705474854,26.94871711730957,1.363636374473572,16,14.52629661560059,-1.617037057876587,14.32893943786621,-1.094545483589172,14.67592620849609,-1.555555582046509,14.69242382049561,-.8484848737716675,14.51249980926514,-1.424999952316284,15.10000038146973,-1.054545402526855
"Wed, Nov 13, 2013",2014,201311130SAS,Washington_Wizards,WAS,79,San_Antonio_Spurs,SAS,92,37.75,255.4615325927734,13.58333301544189,177.3846130371094,23.66666603088379,81.69230651855469,9.439393997192383,59.5512809753418,13.05742454528809,-.8346969485282898,15.26871776580811,.234743595123291,13.31515121459961,-.7439393997192383,15.35000038146973,.3794871866703033,13.14545440673828,-.8818181753158569,15.37692260742188,.8153846263885498
"Wed, Apr 16, 2014",2014,201404160POR,Los_Angeles_Clippers,LAC,104,Portland_Trail_Blazers,POR,110,31.70000076293945,27.84615325927734,20.39999961853027,12.307692527771,20.11111068725586,13.75641059875488,12.55555534362793,5.551281929016113,13.57111072540283,-.7250000238418579,12.02181816101074,-2.228181838989258,13.59259223937988,-.6370370388031006,12.3424243927002,-1.972727298736572,13.57777786254883,-1.033333301544189,12.47272682189941,-1.772727251052856
"Wed, Jan 22, 2014",2014,201401220CHA,Los_Angeles_Clippers,LAC,91,Charlotte_Bobcats,CHA,95,2.818181753158569,0,1.636363625526428,0,22.76363563537598,14.55555534362793,13.76363658905029,3.51111102104187,13.41015148162842,-1.164242386817932,13.45148181915283,-2.013888835906982,13.5924243927002,-1.054545402526855,13.66666698455811,-1.683333277702332,13.89999961853027,-.8181818127632141,13.19999980926514,-2.411111116409302
"Wed, Jan 8, 2014",2014,201401080ATL,Indiana_Pacers,IND,87,Atlanta_Hawks,ATL,97,77.77777862548828,0,48.55555725097656,0,62.25,24.94444465637207,36.66666793823242,12.75,15.1575927734375,.044629629701376,15.04249954223633,-1.091874957084656,14.41481494903564,-.0851851850748062,15.61666679382324,-.5583333373069763,14.5,.2000000029802322,15.58749961853027,-.324999988079071
"Mon, Apr 28, 2014",2014,201404280IND,Atlanta_Hawks,ATL,107,Indiana_Pacers,IND,97,0,75.90000152587891,0,47,24.94444465637207,45.66666793823242,12.75,27.35555648803711,15.04249954223633,-1.091874957084656,14.83766651153564,-.437333345413208,15.61666679382324,-.5583333373069763,14.75,-.1433333307504654,15.58749961853027,-.324999988079071,15.27000045776367,.7799999713897705
"Fri, Jan 3, 2014",2014,201401030LAL,Utah_Jazz,UTA,99,Los_Angeles_Lakers,LAL,110,66.77777862548828,9.44444465637207,32.33333206176758,3.888888835906982,32.33333206176758,5.80555534362793,16.33333396911621,2.75,14.25,-1.204166650772095,11.25625038146973,-3.137083292007446,14.04583358764648,-1.279166698455811,11.31875038146973,-2.820833444595337,14.1875,-1.149999976158142,11.62857151031494,-3.314285755157471
"Sun, Nov 3, 2013",2014,201311030LAL,Atlanta_Hawks,ATL,103,Los_Angeles_Lakers,LAL,105,0,35.6363639831543,0,22.18181800842285,16.30909156799316,12.56363677978516,8.909090995788574,7.127272605895996,14.83333301544189,-.9038888812065125,13.29348468780518,-1.934545397758484,15.47037029266357,-.3666666746139526,13.36969661712646,-1.768181800842285,15.55555534362793,-.1666666716337204,13.53333377838135,-2.200000047683716
"Wed, Nov 13, 2013",2014,201311130ATL,New_York_Knicks,NYK,95,Atlanta_Hawks,ATL,91,10.60000038146973,0,6.699999809265137,0,39.37777709960938,16.61111068725586,24.55555534362793,9.05555534362793,14.39370346069336,.25,14.87142848968506,-.8135714530944824,14.39444446563721,.1648148149251938,15.5714282989502,-.342857152223587,14.55555534362793,-.1333333402872086,15.97142887115479,.1285714358091354
